195,15,392,277,32,88,-1,-1,-1,-1
195,19,413,201,42,81,-1,-1,-1,-1
196,9,419,183,31,75,-1,-1,-1,-1
196,15,393,277,32,88,-1,-1,-1,-1
196,19,411,201,42,81,-1,-1,-1,-1
197,9,419,183,31,75,-1,-1,-1,-1
197,15,393,277,32,88,-1,-1,-1,-1
197,19,411,202,42,81,-1,-1,-1,-1
198,9,419,183,31,75,-1,-1,-1,-1
198,15,393,277,32,88,-1,-1,-1,-1
198,19,411,202,42,81,-1,-1,-1,-1
199,9,419,183,31,75,-1,-1,-1,-1
199,15,394,277,32,88,-1,-1,-1,-1
199,19,411,202,42,81,-1,-1,-1,-1
200,9,419,183,31,75,-1,-1,-1,-1
200,15,393,277,32,88,-1,-1,-1,-1
200,19,413,202,42,81,-1,-1,-1,-1
201,9,419,183,31,75,-1,-1,-1,-1
201,15,393,277,32,88,-1,-1,-1,-1
201,19,413,201,42,81,-1,-1,-1,-1
202,9,419,183,31,75,-1,-1,-1,-1
202,15,393,277,32,88,-1,-1,-1,-1
202,19,413,201,42,81,-1,-1,-1,-1
203,9,419,183,31,75,-1,-1,-1,-1
203,15,393,277,32,88,-1,-1,-1,-1
203,19,411,202,42,81,-1,-1,-1,-1
204,9,421,181,31,75,-1,-1,-1,-1
204,15,393,277,32,88,-1,-1,-1,-1
204,19,413,201,42,81,-1,-1,-1,-1
205,9,419,183,31,75,-1,-1,-1,-1
205,15,392,277,32,88,-1,-1,-1,-1
205,19,413,201,42,81,-1,-1,-1,-1
206,9,419,183,31,75,-1,-1,-1,-1
206,15,392,277,32,88,-1,-1,-1,-1
206,19,413,201,42,81,-1,-1,-1,-1
207,9,419,183,31,75,-1,-1,-1,-1
207,15,393,277,32,88,-1,-1,-1,-1
207,19,413,201,42,81,-1,-1,-1,-1
208,9,419,183,31,75,-1,-1,-1,-1
208,15,392,277,32,88,-1,-1,-1,-1
208,19,413,201,42,81,-1,-1,-1,-1
209,9,419,184,31,75,-1,-1,-1,-1
209,15,393,277,32,88,-1,-1,-1,-1
209,19,413,201,42,81,-1,-1,-1,-1
210,9,419,183,31,75,-1,-1,-1,-1
210,15,393,277,32,88,-1,-1,-1,-1
210,19,411,201,42,81,-1,-1,-1,-1
211,9,419,184,31,75,-1,-1,-1,-1
211,15,392,277,32,88,-1,-1,-1,-1
211,19,411,201,42,81,-1,-1,-1,-1
212,9,419,183,31,75,-1,-1,-1,-1
212,15,393,277,32,88,-1,-1,-1,-1
212,19,413,201,42,81,-1,-1,-1,-1
213,9,419,183,31,75,-1,-1,-1,-1
213,15,393,277,32,88,-1,-1,-1,-1
213,19,413,201,42,81,-1,-1,-1,-1
214,9,419,183,31,75,-1,-1,-1,-1
214,15,392,277,32,88,-1,-1,-1,-1
214,19,413,201,42,81,-1,-1,-1,-1
215,9,419,183,31,75,-1,-1,-1,-1
215,15,392,277,32,88,-1,-1,-1,-1
215,19,413,201,42,81,-1,-1,-1,-1
216,9,419,183,31,75,-1,-1,-1,-1
216,15,393,277,32,88,-1,-1,-1,-1
216,19,413,201,42,81,-1,-1,-1,-1
217,9,419,183,31,75,-1,-1,-1,-1
217,15,394,277,32,88,-1,-1,-1,-1
217,19,413,201,42,81,-1,-1,-1,-1
218,9,421,181,31,75,-1,-1,-1,-1
218,15,392,277,32,88,-1,-1,-1,-1
218,19,413,201,42,81,-1,-1,-1,-1
219,9,421,183,31,75,-1,-1,-1,-1
219,15,393,277,32,88,-1,-1,-1,-1
219,19,413,202,42,81,-1,-1,-1,-1
220,9,419,183,31,75,-1,-1,-1,-1
220,15,393,277,32,88,-1,-1,-1,-1
220,19,413,201,42,81,-1,-1,-1,-1
221,9,419,182,31,75,-1,-1,-1,-1
221,15,393,277,32,88,-1,-1,-1,-1
221,19,413,201,42,81,-1,-1,-1,-1
222,9,419,183,31,75,-1,-1,-1,-1
222,15,393,277,32,88,-1,-1,-1,-1
222,19,413,201,42,81,-1,-1,-1,-1
223,9,419,183,31,75,-1,-1,-1,-1
223,15,393,277,32,88,-1,-1,-1,-1
223,19,413,201,42,81,-1,-1,-1,-1
224,9,419,183,31,75,-1,-1,-1,-1
224,15,394,277,32,88,-1,-1,-1,-1
224,19,413,201,42,81,-1,-1,-1,-1
225,9,419,183,31,75,-1,-1,-1,-1
225,15,393,277,32,88,-1,-1,-1,-1
225,19,413,201,42,81,-1,-1,-1,-1
226,9,419,183,31,75,-1,-1,-1,-1
226,15,393,277,32,88,-1,-1,-1,-1
226,19,413,201,42,81,-1,-1,-1,-1
227,9,419,183,31,75,-1,-1,-1,-1
227,15,392,277,32,88,-1,-1,-1,-1
227,19,413,201,42,81,-1,-1,-1,-1
228,9,419,183,31,75,-1,-1,-1,-1
228,15,392,277,32,88,-1,-1,-1,-1
228,19,413,201,42,81,-1,-1,-1,-1
229,9,419,183,31,75,-1,-1,-1,-1
229,15,392,277,32,88,-1,-1,-1,-1
229,19,413,201,42,81,-1,-1,-1,-1
230,9,421,181,31,75,-1,-1,-1,-1
230,15,393,277,32,88,-1,-1,-1,-1
230,19,413,201,42,81,-1,-1,-1,-1
231,9,421,183,31,75,-1,-1,-1,-1
231,15,392,277,32,88,-1,-1,-1,-1
231,19,413,201,42,81,-1,-1,-1,-1
